------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 41905
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec  16.0 MBytes   134 Mbits/sec   0.410 ms    0/11386 (0%)
[  3] 231.0-232.0 sec  2.69 MBytes  22.6 Mbits/sec   0.400 ms    0/ 1919 (0%)
[  3] 232.0-233.0 sec  3.27 MBytes  27.4 Mbits/sec   4.065 ms    0/ 2333 (0%)
[  3] 233.0-234.0 sec  3.92 MBytes  32.9 Mbits/sec   1.879 ms    0/ 2797 (0%)
[  3] 234.0-235.0 sec  3.43 MBytes  28.8 Mbits/sec   4.107 ms    0/ 2450 (0%)
[  3] 235.0-236.0 sec  3.78 MBytes  31.7 Mbits/sec   2.188 ms    3/ 2696 (0.11%)
[  3] 236.0-237.0 sec  4.27 MBytes  35.9 Mbits/sec   0.931 ms    0/ 3049 (0%)
[  3] 237.0-238.0 sec  4.54 MBytes  38.1 Mbits/sec   0.676 ms    0/ 3239 (0%)
[  3] 238.0-239.0 sec  4.54 MBytes  38.1 Mbits/sec   0.794 ms    1/ 3239 (0.031%)
[  3] 239.0-240.0 sec  3.15 MBytes  26.4 Mbits/sec   3.749 ms    0/ 2245 (0%)
[  3] 240.0-241.0 sec  3.89 MBytes  32.7 Mbits/sec   1.059 ms    0/ 2777 (0%)
[  3] 241.0-242.0 sec  3.98 MBytes  33.4 Mbits/sec   1.599 ms    4/ 2845 (0.14%)
[  3] 242.0-243.0 sec  4.41 MBytes  37.0 Mbits/sec   8.865 ms    0/ 3144 (0%)
[  3] 243.0-244.0 sec  3.64 MBytes  30.5 Mbits/sec   4.700 ms    0/ 2597 (0%)
[  3] 244.0-245.0 sec  4.60 MBytes  38.6 Mbits/sec   0.460 ms    2/ 3282 (0.061%)
[  3] 245.0-246.0 sec  4.37 MBytes  36.7 Mbits/sec   1.558 ms    3/ 3121 (0.096%)
[  3] 246.0-247.0 sec  3.19 MBytes  26.7 Mbits/sec   0.356 ms    0/ 2274 (0%)
[  3] 247.0-248.0 sec  2.72 MBytes  22.8 Mbits/sec   0.481 ms    0/ 1940 (0%)
[  3] 248.0-249.0 sec  4.18 MBytes  35.1 Mbits/sec   0.198 ms    0/ 2981 (0%)
[  3] 249.0-250.0 sec  4.51 MBytes  37.8 Mbits/sec   3.388 ms    0/ 3218 (0%)
[  3] 250.0-251.0 sec  3.93 MBytes  33.0 Mbits/sec   0.916 ms    0/ 2805 (0%)
[  3] 251.0-252.0 sec  3.71 MBytes  31.1 Mbits/sec   0.506 ms    0/ 2648 (0%)
[  3] 252.0-253.0 sec  4.29 MBytes  36.0 Mbits/sec   2.435 ms    3/ 3063 (0.098%)
[  3] 253.0-254.0 sec  3.83 MBytes  32.2 Mbits/sec   1.328 ms    0/ 2734 (0%)
[  3] 254.0-255.0 sec  4.77 MBytes  40.0 Mbits/sec   3.885 ms    0/ 3401 (0%)
[  3] 255.0-256.0 sec  3.62 MBytes  30.3 Mbits/sec  10.181 ms    0/ 2579 (0%)
[  3] 256.0-257.0 sec  4.67 MBytes  39.1 Mbits/sec   3.852 ms    0/ 3329 (0%)
[  3] 257.0-258.0 sec  3.94 MBytes  33.0 Mbits/sec   6.143 ms    0/ 2808 (0%)
[  3] 258.0-259.0 sec  4.29 MBytes  36.0 Mbits/sec   2.679 ms    0/ 3061 (0%)
[  3] 259.0-260.0 sec  4.13 MBytes  34.6 Mbits/sec   1.059 ms    0/ 2943 (0%)
[  3] 260.0-261.0 sec  3.23 MBytes  27.1 Mbits/sec   3.093 ms    0/ 2307 (0%)
[  3] 261.0-262.0 sec  3.50 MBytes  29.4 Mbits/sec   0.478 ms    5/ 2504 (0.2%)
[  3] 262.0-263.0 sec  3.04 MBytes  25.5 Mbits/sec   3.261 ms    0/ 2170 (0%)
[  3] 263.0-264.0 sec  4.56 MBytes  38.2 Mbits/sec   5.598 ms    3/ 3254 (0.092%)
[  3] 264.0-265.0 sec  5.62 MBytes  47.1 Mbits/sec   0.174 ms    0/ 4009 (0%)
[  3] 265.0-266.0 sec  3.49 MBytes  29.2 Mbits/sec   4.191 ms    0/ 2486 (0%)
[  3] 266.0-267.0 sec  2.60 MBytes  21.8 Mbits/sec   3.736 ms    0/ 1855 (0%)
[  3] 267.0-268.0 sec  2.87 MBytes  24.1 Mbits/sec   2.792 ms    0/ 2047 (0%)
[  3] 268.0-269.0 sec  2.56 MBytes  21.5 Mbits/sec   4.560 ms    0/ 1824 (0%)
[  3] 269.0-270.0 sec  2.71 MBytes  22.7 Mbits/sec   2.782 ms    0/ 1934 (0%)
[  3] 270.0-271.0 sec  4.47 MBytes  37.5 Mbits/sec   3.022 ms    0/ 3191 (0%)
[  3] 271.0-272.0 sec  3.27 MBytes  27.5 Mbits/sec   1.676 ms    2/ 2337 (0.086%)
[  3] 272.0-273.0 sec  3.22 MBytes  27.0 Mbits/sec   4.468 ms    0/ 2298 (0%)
[  3] 273.0-274.0 sec  2.66 MBytes  22.3 Mbits/sec   2.079 ms    0/ 1900 (0%)
[  3] 274.0-275.0 sec  2.63 MBytes  22.1 Mbits/sec   1.060 ms    0/ 1878 (0%)
[  3] 275.0-276.0 sec  4.06 MBytes  34.0 Mbits/sec   0.295 ms    0/ 2894 (0%)
[  3] 276.0-277.0 sec  3.13 MBytes  26.2 Mbits/sec   6.191 ms    0/ 2232 (0%)
[  3] 277.0-278.0 sec  3.36 MBytes  28.2 Mbits/sec   0.646 ms    2/ 2402 (0.083%)
[  3] 278.0-279.0 sec  4.95 MBytes  41.6 Mbits/sec   2.041 ms    8/ 3542 (0.23%)
[  3] 279.0-280.0 sec  4.05 MBytes  34.0 Mbits/sec   0.820 ms    0/ 2892 (0%)
[  3] 280.0-281.0 sec  4.68 MBytes  39.2 Mbits/sec   1.158 ms    0/ 3336 (0%)
[  3] 281.0-282.0 sec  2.73 MBytes  22.9 Mbits/sec   0.663 ms   20/ 1968 (1%)
[  3] 282.0-283.0 sec  4.91 MBytes  41.2 Mbits/sec   0.313 ms    2/ 3503 (0.057%)
[  3] 283.0-284.0 sec  3.88 MBytes  32.6 Mbits/sec   1.966 ms    1/ 2769 (0.036%)
[  3] 284.0-285.0 sec  2.97 MBytes  24.9 Mbits/sec   2.284 ms    1/ 2121 (0.047%)
[  3] 285.0-286.0 sec  3.81 MBytes  32.0 Mbits/sec   0.662 ms    0/ 2717 (0%)
[  3] 286.0-287.0 sec  4.76 MBytes  39.9 Mbits/sec   0.662 ms    0/ 3395 (0%)
[  3] 287.0-288.0 sec  3.07 MBytes  25.8 Mbits/sec   2.853 ms    0/ 2193 (0%)
[  3] 288.0-289.0 sec  4.62 MBytes  38.8 Mbits/sec   0.349 ms    0/ 3299 (0%)
[  3] 289.0-290.0 sec  4.09 MBytes  34.3 Mbits/sec   0.409 ms    1/ 2920 (0.034%)
[  3] 290.0-291.0 sec  3.41 MBytes  28.6 Mbits/sec   5.263 ms    3/ 2436 (0.12%)
[  3] 291.0-292.0 sec  5.17 MBytes  43.4 Mbits/sec   0.671 ms    4/ 3692 (0.11%)
[  3] 292.0-293.0 sec  4.17 MBytes  35.0 Mbits/sec   1.776 ms    4/ 2979 (0.13%)
[  3] 293.0-294.0 sec  3.80 MBytes  31.9 Mbits/sec   3.388 ms    3/ 2714 (0.11%)
[  3] 294.0-295.0 sec  4.41 MBytes  37.0 Mbits/sec   0.492 ms    0/ 3144 (0%)
[  3] 295.0-296.0 sec  4.72 MBytes  39.6 Mbits/sec   0.677 ms    0/ 3368 (0%)
[  3] 296.0-297.0 sec  6.00 MBytes  50.4 Mbits/sec   0.646 ms    5/ 4288 (0.12%)
[  3] 297.0-298.0 sec  3.67 MBytes  30.8 Mbits/sec   2.500 ms    3/ 2622 (0.11%)
[  3] 298.0-299.0 sec  3.87 MBytes  32.5 Mbits/sec   0.517 ms   13/ 2776 (0.47%)
[  3] 299.0-300.0 sec  3.98 MBytes  33.4 Mbits/sec   2.004 ms    0/ 2840 (0%)
[  3] 300.0-301.0 sec  4.31 MBytes  36.1 Mbits/sec   1.278 ms    1/ 3072 (0.033%)
[  3] 301.0-302.0 sec  2.61 MBytes  21.9 Mbits/sec   5.148 ms    2/ 1866 (0.11%)
[  3] 302.0-303.0 sec  2.88 MBytes  24.2 Mbits/sec   0.649 ms    0/ 2054 (0%)
[  3] 303.0-304.0 sec  4.94 MBytes  41.5 Mbits/sec   0.385 ms    0/ 3527 (0%)
[  3] 304.0-305.0 sec  4.16 MBytes  34.9 Mbits/sec   1.529 ms    0/ 2968 (0%)
[  3] 305.0-306.0 sec  3.34 MBytes  28.0 Mbits/sec   1.121 ms    2/ 2381 (0.084%)
[  3] 306.0-307.0 sec  3.01 MBytes  25.3 Mbits/sec   3.022 ms    0/ 2150 (0%)
[  3] 307.0-308.0 sec  2.17 MBytes  18.2 Mbits/sec   1.538 ms    0/ 1547 (0%)
[  3] 308.0-309.0 sec  2.42 MBytes  20.3 Mbits/sec   1.033 ms    0/ 1728 (0%)
[  3] 309.0-310.0 sec  2.92 MBytes  24.5 Mbits/sec   2.465 ms    0/ 2081 (0%)
[  3] 310.0-311.0 sec  2.19 MBytes  18.3 Mbits/sec   4.097 ms    3/ 1562 (0.19%)
[  3] 311.0-312.0 sec  3.38 MBytes  28.4 Mbits/sec   0.534 ms    1/ 2415 (0.041%)
[  3] 312.0-313.0 sec  2.15 MBytes  18.0 Mbits/sec   1.346 ms    2/ 1535 (0.13%)
[  3] 313.0-314.0 sec  3.13 MBytes  26.3 Mbits/sec   2.416 ms    0/ 2233 (0%)
[  3] 314.0-315.0 sec  2.43 MBytes  20.4 Mbits/sec   1.744 ms    0/ 1731 (0%)
[  3] 315.0-316.0 sec  3.11 MBytes  26.1 Mbits/sec   2.045 ms    0/ 2221 (0%)
[  3] 316.0-317.0 sec  3.88 MBytes  32.6 Mbits/sec   0.804 ms    0/ 2769 (0%)
[  3] 317.0-318.0 sec  3.92 MBytes  32.9 Mbits/sec   1.589 ms    0/ 2796 (0%)
[  3] 318.0-319.0 sec  3.50 MBytes  29.3 Mbits/sec   1.266 ms    0/ 2495 (0%)
[  3] 319.0-320.0 sec  3.23 MBytes  27.1 Mbits/sec   3.756 ms    0/ 2304 (0%)
[  3] 320.0-321.0 sec  3.39 MBytes  28.5 Mbits/sec   6.459 ms    0/ 2421 (0%)
[  3] 321.0-322.0 sec  2.67 MBytes  22.4 Mbits/sec   0.998 ms    0/ 1906 (0%)
[  3] 322.0-323.0 sec  2.84 MBytes  23.8 Mbits/sec   0.794 ms    0/ 2027 (0%)
[  3] 323.0-324.0 sec  2.87 MBytes  24.1 Mbits/sec   0.574 ms    0/ 2046 (0%)
[  3] 324.0-325.0 sec  2.93 MBytes  24.6 Mbits/sec   1.879 ms    0/ 2089 (0%)
[  3] 325.0-326.0 sec  3.03 MBytes  25.4 Mbits/sec   1.576 ms    0/ 2158 (0%)
[  3] 326.0-327.0 sec  2.35 MBytes  19.7 Mbits/sec   0.851 ms    0/ 1678 (0%)
[  3] 327.0-328.0 sec  2.94 MBytes  24.6 Mbits/sec   0.442 ms    0/ 2095 (0%)
[  3] 328.0-329.0 sec  3.42 MBytes  28.7 Mbits/sec   4.571 ms    0/ 2442 (0%)
[  3] 329.0-330.0 sec  2.84 MBytes  23.8 Mbits/sec   3.390 ms    3/ 2031 (0.15%)
[  3] 330.0-331.0 sec  3.73 MBytes  31.3 Mbits/sec   0.529 ms    0/ 2663 (0%)
[  3] 331.0-332.0 sec  2.58 MBytes  21.6 Mbits/sec   3.679 ms    1/ 1840 (0.054%)
[  3] 332.0-333.0 sec  3.12 MBytes  26.1 Mbits/sec   4.278 ms    0/ 2222 (0%)
[  3] 333.0-334.0 sec  3.19 MBytes  26.7 Mbits/sec   1.786 ms    0/ 2274 (0%)
[  3] 334.0-335.0 sec  3.67 MBytes  30.8 Mbits/sec   1.466 ms    0/ 2619 (0%)
[  3] 335.0-336.0 sec  3.34 MBytes  28.0 Mbits/sec   5.392 ms    0/ 2381 (0%)
[  3] 336.0-337.0 sec  3.26 MBytes  27.4 Mbits/sec   1.661 ms    1/ 2327 (0.043%)
[  3] 337.0-338.0 sec  2.66 MBytes  22.3 Mbits/sec   3.408 ms    0/ 1898 (0%)
[  3] 338.0-339.0 sec  2.20 MBytes  18.5 Mbits/sec   3.682 ms    0/ 1572 (0%)
[  3] 339.0-340.0 sec  3.07 MBytes  25.8 Mbits/sec   3.923 ms    0/ 2192 (0%)
[  3] 340.0-341.0 sec  2.96 MBytes  24.8 Mbits/sec   1.812 ms    2/ 2115 (0.095%)
[  3] 341.0-342.0 sec  3.63 MBytes  30.5 Mbits/sec   0.543 ms    3/ 2595 (0.12%)
[  3] 342.0-343.0 sec  2.81 MBytes  23.6 Mbits/sec   2.305 ms    0/ 2005 (0%)
[  3] 343.0-344.0 sec  2.47 MBytes  20.7 Mbits/sec   1.528 ms    1/ 1762 (0.057%)
[  3] 344.0-345.0 sec  4.07 MBytes  34.1 Mbits/sec   5.304 ms    0/ 2902 (0%)
[  3] 345.0-346.0 sec  3.03 MBytes  25.4 Mbits/sec   1.871 ms    4/ 2167 (0.18%)
[  3] 346.0-347.0 sec  3.27 MBytes  27.4 Mbits/sec   1.155 ms    0/ 2329 (0%)
[  3] 347.0-348.0 sec  2.66 MBytes  22.3 Mbits/sec   0.590 ms    0/ 1896 (0%)
[  3] 348.0-349.0 sec  3.08 MBytes  25.8 Mbits/sec   4.934 ms    1/ 2199 (0.045%)
[  3] 349.0-350.0 sec  3.53 MBytes  29.6 Mbits/sec   0.965 ms    0/ 2519 (0%)
[  3] 350.0-351.0 sec  1.21 MBytes  10.1 Mbits/sec   8.569 ms    8/  869 (0.92%)
[  3] 351.0-352.0 sec  2.61 MBytes  21.9 Mbits/sec   4.013 ms    1/ 1864 (0.054%)
[  3] 352.0-353.0 sec  2.76 MBytes  23.1 Mbits/sec   3.035 ms    0/ 1967 (0%)
[  3] 353.0-354.0 sec  3.34 MBytes  28.0 Mbits/sec   2.275 ms    0/ 2381 (0%)
[  3] 354.0-355.0 sec  3.02 MBytes  25.3 Mbits/sec   1.395 ms    0/ 2151 (0%)
[  3] 355.0-356.0 sec  3.42 MBytes  28.7 Mbits/sec   8.180 ms    0/ 2437 (0%)
[  3] 356.0-357.0 sec  3.11 MBytes  26.0 Mbits/sec   1.808 ms    2/ 2217 (0.09%)
[  3] 357.0-358.0 sec  4.16 MBytes  34.9 Mbits/sec   0.310 ms    0/ 2966 (0%)
[  3] 358.0-359.0 sec  3.31 MBytes  27.7 Mbits/sec   1.538 ms    0/ 2359 (0%)
[  3] 359.0-360.0 sec  3.46 MBytes  29.0 Mbits/sec   0.354 ms    2/ 2467 (0.081%)
[  3] 360.0-361.0 sec  2.84 MBytes  23.8 Mbits/sec   2.421 ms    1/ 2028 (0.049%)
[  3] 361.0-362.0 sec  4.91 MBytes  41.2 Mbits/sec   0.452 ms    0/ 3504 (0%)
[  3] 362.0-363.0 sec  3.04 MBytes  25.5 Mbits/sec   3.473 ms    1/ 2171 (0.046%)
[  3] 363.0-364.0 sec  3.33 MBytes  28.0 Mbits/sec   6.179 ms    0/ 2378 (0%)
[  3] 364.0-365.0 sec  2.76 MBytes  23.1 Mbits/sec   5.573 ms    2/ 1970 (0.1%)
[  3] 365.0-366.0 sec  3.70 MBytes  31.0 Mbits/sec   1.049 ms    0/ 2639 (0%)
[  3] 366.0-367.0 sec  3.93 MBytes  33.0 Mbits/sec   0.952 ms    0/ 2806 (0%)
[  3] 367.0-368.0 sec  4.29 MBytes  36.0 Mbits/sec   1.980 ms    0/ 3059 (0%)
[  3] 368.0-369.0 sec  3.82 MBytes  32.0 Mbits/sec   3.485 ms    0/ 2723 (0%)
[  3] 369.0-370.0 sec  4.11 MBytes  34.5 Mbits/sec   4.391 ms    3/ 2934 (0.1%)
[  3] 370.0-371.0 sec  2.76 MBytes  23.2 Mbits/sec   1.062 ms    1/ 1971 (0.051%)
[  3] 371.0-372.0 sec  3.42 MBytes  28.7 Mbits/sec   0.870 ms    0/ 2443 (0%)
[  3] 372.0-373.0 sec  5.52 MBytes  46.3 Mbits/sec   4.554 ms    3/ 3943 (0.076%)
[  3] 373.0-374.0 sec  2.93 MBytes  24.6 Mbits/sec   1.656 ms    0/ 2093 (0%)
[  3] 374.0-375.0 sec  4.16 MBytes  34.9 Mbits/sec   1.363 ms    6/ 2974 (0.2%)
[  3] 375.0-376.0 sec  3.54 MBytes  29.7 Mbits/sec   5.443 ms    0/ 2528 (0%)
[  3] 376.0-377.0 sec  3.26 MBytes  27.3 Mbits/sec   1.101 ms    0/ 2325 (0%)
[  3] 377.0-378.0 sec  4.53 MBytes  38.0 Mbits/sec   0.630 ms    2/ 3235 (0.062%)
[  3] 378.0-379.0 sec  3.80 MBytes  31.9 Mbits/sec   3.118 ms    0/ 2712 (0%)
[  3] 379.0-380.0 sec  2.94 MBytes  24.6 Mbits/sec   1.682 ms    0/ 2095 (0%)
[  3] 380.0-381.0 sec  3.72 MBytes  31.2 Mbits/sec   4.325 ms    5/ 2662 (0.19%)
[  3] 381.0-382.0 sec  2.95 MBytes  24.7 Mbits/sec   1.088 ms    0/ 2101 (0%)
[  3] 382.0-383.0 sec  3.73 MBytes  31.3 Mbits/sec   0.425 ms    0/ 2660 (0%)
[  3] 383.0-384.0 sec  3.99 MBytes  33.5 Mbits/sec   2.007 ms    0/ 2849 (0%)
[  3] 384.0-385.0 sec  2.72 MBytes  22.8 Mbits/sec   1.356 ms    0/ 1939 (0%)
[  3] 385.0-386.0 sec  3.14 MBytes  26.4 Mbits/sec   1.632 ms    4/ 2246 (0.18%)
[  3] 386.0-387.0 sec  2.72 MBytes  22.8 Mbits/sec   3.188 ms    0/ 1941 (0%)
[  3] 387.0-388.0 sec  2.63 MBytes  22.1 Mbits/sec   0.637 ms    1/ 1879 (0.053%)
[  3] 388.0-389.0 sec  3.10 MBytes  26.0 Mbits/sec   1.012 ms    0/ 2208 (0%)
[  3] 389.0-390.0 sec  2.43 MBytes  20.3 Mbits/sec   5.767 ms    0/ 1730 (0%)
[  3] 390.0-391.0 sec  2.23 MBytes  18.7 Mbits/sec   1.265 ms    0/ 1590 (0%)
[  3] 391.0-392.0 sec  2.78 MBytes  23.3 Mbits/sec   7.131 ms    0/ 1980 (0%)
[  3] 392.0-393.0 sec  3.11 MBytes  26.1 Mbits/sec   1.876 ms    3/ 2224 (0.13%)
[  3] 393.0-394.0 sec  2.17 MBytes  18.2 Mbits/sec   1.943 ms    3/ 1550 (0.19%)
[  3] 394.0-395.0 sec  2.48 MBytes  20.8 Mbits/sec   9.139 ms    0/ 1769 (0%)
[  3] 395.0-396.0 sec  1.92 MBytes  16.1 Mbits/sec   1.242 ms    0/ 1373 (0%)
[  3] 396.0-397.0 sec  2.96 MBytes  24.8 Mbits/sec   6.028 ms    0/ 2111 (0%)
[  3] 397.0-398.0 sec  1.76 MBytes  14.8 Mbits/sec   9.773 ms    0/ 1257 (0%)
[  3] 398.0-399.0 sec  3.09 MBytes  25.9 Mbits/sec   0.502 ms    0/ 2201 (0%)
[  3] 399.0-400.0 sec  1.85 MBytes  15.5 Mbits/sec   7.072 ms    0/ 1322 (0%)
[  3] 400.0-401.0 sec  3.19 MBytes  26.7 Mbits/sec   5.137 ms    2/ 2276 (0.088%)
[  3] 401.0-402.0 sec  2.12 MBytes  17.8 Mbits/sec   5.670 ms    0/ 1515 (0%)
[  3] 402.0-403.0 sec  3.66 MBytes  30.7 Mbits/sec   6.606 ms    0/ 2614 (0%)
[  3] 403.0-404.0 sec  2.06 MBytes  17.3 Mbits/sec   4.151 ms    3/ 1473 (0.2%)
[  3] 404.0-405.0 sec  4.45 MBytes  37.3 Mbits/sec   2.892 ms    0/ 3172 (0%)
[  3] 405.0-406.0 sec  3.02 MBytes  25.3 Mbits/sec   1.377 ms    0/ 2153 (0%)
[  3] 406.0-407.0 sec  3.74 MBytes  31.4 Mbits/sec   1.348 ms    0/ 2669 (0%)
[  3] 407.0-408.0 sec  2.91 MBytes  24.4 Mbits/sec   0.516 ms    0/ 2079 (0%)
[  3] 408.0-409.0 sec  2.46 MBytes  20.6 Mbits/sec   5.633 ms    1/ 1753 (0.057%)
[  3] 409.0-410.0 sec  3.35 MBytes  28.1 Mbits/sec   0.208 ms    1/ 2392 (0.042%)
[  3] 410.0-411.0 sec  4.15 MBytes  34.8 Mbits/sec   7.635 ms    0/ 2961 (0%)
[  3] 411.0-412.0 sec  3.12 MBytes  26.2 Mbits/sec   0.648 ms    5/ 2229 (0.22%)
[  3] 412.0-413.0 sec  4.61 MBytes  38.7 Mbits/sec   2.048 ms    0/ 3288 (0%)
[  3] 413.0-414.0 sec  3.08 MBytes  25.8 Mbits/sec   0.894 ms    0/ 2195 (0%)
[  3] 414.0-415.0 sec  2.93 MBytes  24.6 Mbits/sec   6.681 ms    1/ 2089 (0.048%)
[  3] 415.0-416.0 sec  2.21 MBytes  18.6 Mbits/sec   3.846 ms    3/ 1581 (0.19%)
[  3] 416.0-417.0 sec  2.65 MBytes  22.2 Mbits/sec   5.725 ms    0/ 1889 (0%)
[  3] 417.0-418.0 sec  3.73 MBytes  31.3 Mbits/sec  11.937 ms    0/ 2664 (0%)
[  3] 418.0-419.0 sec  2.31 MBytes  19.4 Mbits/sec   0.597 ms    0/ 1648 (0%)
[  3] 419.0-420.0 sec  2.71 MBytes  22.7 Mbits/sec   4.082 ms    0/ 1930 (0%)
[  3] 420.0-421.0 sec  3.38 MBytes  28.3 Mbits/sec   4.569 ms    0/ 2410 (0%)
[  3] 421.0-422.0 sec  2.89 MBytes  24.2 Mbits/sec   2.427 ms    0/ 2058 (0%)
[  3] 422.0-423.0 sec  3.38 MBytes  28.4 Mbits/sec   0.526 ms    0/ 2412 (0%)
[  3] 423.0-424.0 sec  4.31 MBytes  36.2 Mbits/sec   1.459 ms    0/ 3074 (0%)
[  3] 424.0-425.0 sec  3.28 MBytes  27.5 Mbits/sec   3.680 ms    0/ 2342 (0%)
[  3] 425.0-426.0 sec  3.27 MBytes  27.4 Mbits/sec  12.216 ms    0/ 2332 (0%)
[  3] 426.0-427.0 sec  1.63 MBytes  13.7 Mbits/sec   1.303 ms    0/ 1162 (0%)
[  3] 427.0-428.0 sec  3.12 MBytes  26.2 Mbits/sec   3.811 ms    0/ 2224 (0%)
[  3] 428.0-429.0 sec  2.43 MBytes  20.4 Mbits/sec   1.035 ms    0/ 1732 (0%)
[  3] 429.0-430.0 sec  3.55 MBytes  29.8 Mbits/sec   0.901 ms    0/ 2530 (0%)
[  3] 430.0-431.0 sec  3.47 MBytes  29.1 Mbits/sec   1.959 ms    0/ 2472 (0%)
[  3] 431.0-432.0 sec  3.74 MBytes  31.4 Mbits/sec   0.611 ms    0/ 2670 (0%)
[  3] 432.0-433.0 sec  2.48 MBytes  20.8 Mbits/sec  10.746 ms    0/ 1766 (0%)
[  3] 433.0-434.0 sec  1.71 MBytes  14.3 Mbits/sec   0.527 ms    0/ 1219 (0%)
[  3] 434.0-435.0 sec  1.99 MBytes  16.7 Mbits/sec   2.756 ms    0/ 1420 (0%)
[  3] 435.0-436.0 sec  2.60 MBytes  21.8 Mbits/sec   2.375 ms    0/ 1855 (0%)
[  3] 436.0-437.0 sec  3.04 MBytes  25.5 Mbits/sec   5.756 ms    0/ 2166 (0%)
[  3] 437.0-438.0 sec  2.25 MBytes  18.9 Mbits/sec   6.102 ms    0/ 1607 (0%)
[  3] 438.0-439.0 sec  2.76 MBytes  23.1 Mbits/sec  14.475 ms    0/ 1967 (0%)
[  3] 439.0-440.0 sec  2.09 MBytes  17.5 Mbits/sec   3.160 ms    0/ 1489 (0%)
[  3] 440.0-441.0 sec  1.84 MBytes  15.4 Mbits/sec   6.521 ms    0/ 1310 (0%)
[  3] 441.0-442.0 sec  2.93 MBytes  24.5 Mbits/sec   7.340 ms   11/ 2098 (0.52%)
[  3] 442.0-443.0 sec  1.62 MBytes  13.6 Mbits/sec   2.065 ms    3/ 1157 (0.26%)
[  3] 443.0-444.0 sec  2.70 MBytes  22.6 Mbits/sec   1.796 ms    0/ 1924 (0%)
[  3] 444.0-445.0 sec  2.82 MBytes  23.7 Mbits/sec   0.665 ms    0/ 2015 (0%)
[  3] 445.0-446.0 sec  3.30 MBytes  27.7 Mbits/sec   2.081 ms    0/ 2353 (0%)
[  3] 446.0-447.0 sec  3.33 MBytes  28.0 Mbits/sec   3.609 ms    0/ 2378 (0%)
[  3] 447.0-448.0 sec  2.44 MBytes  20.5 Mbits/sec   1.028 ms    1/ 1743 (0.057%)
[  3] 448.0-449.0 sec  3.43 MBytes  28.8 Mbits/sec   0.670 ms    4/ 2451 (0.16%)
[  3] 449.0-450.0 sec  1.78 MBytes  14.9 Mbits/sec   3.060 ms    1/ 1272 (0.079%)
[  3]  0.0-450.1 sec  1.68 GBytes  32.0 Mbits/sec   5.729 ms  619/1225824 (0.05%)
